outer_seed,variant,variant_config/use_mask,variant_config/do_posthoc_pruning,variant_config/apply_masks_for_structure,variant_config/leaf_budget_on,metric/monitor_metric,metric/stage1_es_metric,metric/stage1_select_metric,metric/stage2_es_metric,metric/final_batch_size,hp/B_depth_leaf_budget_triple,hp/tau_cdf,hp/lr_feature,hp/lr_thresh,hp/lr_leaf,hp/lr_mask,hp/loss_type,hp/B,hp/D,hp/leaf_budget_K,hp/nominal_leaves,hp/leaf_budget_ratio,hp/hpo_batch_size,hp/final_batch_size,timing/final_fit_time_sec_full_train_from_cfg,timing/epochs_ran,raw/train/loss,raw/train/accuracy,raw/train/balanced_acc,raw/train/mcc,raw/train/aucroc,raw/train/auprc,raw/train/f1_macro,raw/train/ppv,raw/train/npv,raw/train/tn,raw/train/fp,raw/train/fn,raw/train/tp,raw/train/secs,raw/val/loss,raw/val/accuracy,raw/val/balanced_acc,raw/val/mcc,raw/val/aucroc,raw/val/auprc,raw/val/f1_macro,raw/val/ppv,raw/val/npv,raw/val/tn,raw/val/fp,raw/val/fn,raw/val/tp,raw/val/secs,raw/test/loss,raw/test/accuracy,raw/test/balanced_acc,raw/test/mcc,raw/test/aucroc,raw/test/auprc,raw/test/f1_macro,raw/test/ppv,raw/test/npv,raw/test/tn,raw/test/fp,raw/test/fn,raw/test/tp,raw/test/secs,raw/gap_train_test/fn,raw/gap_train_val/fn,raw/gap_val_test/fn,raw/gap_train_test/tn,raw/gap_train_val/tn,raw/gap_val_test/tn,raw/gap_train_test/fp,raw/gap_train_val/fp,raw/gap_val_test/fp,raw/gap_train_test/tp,raw/gap_train_val/tp,raw/gap_val_test/tp,raw/cx/routable_leaves,raw/cx/routable_branches_effective,raw/cx/decision_nodes,raw/cx/passthrough_nodes,raw/cx/arity_2_nodes,raw/cx/arity_3plus_nodes,raw/cx/trainval_pathlen_mean,raw/cx/trainval_pathlen_median,raw/cx/trainval_pathlen_p90,raw/cx/trainval_n,raw/cx/test_pathlen_mean,raw/cx/test_pathlen_median,raw/cx/test_pathlen_p90,raw/cx/test_n,pp/train/loss,pp/train/accuracy,pp/train/balanced_acc,pp/train/mcc,pp/train/aucroc,pp/train/auprc,pp/train/f1_macro,pp/train/ppv,pp/train/npv,pp/train/tn,pp/train/fp,pp/train/fn,pp/train/tp,pp/train/secs,pp/val/loss,pp/val/accuracy,pp/val/balanced_acc,pp/val/mcc,pp/val/aucroc,pp/val/auprc,pp/val/f1_macro,pp/val/ppv,pp/val/npv,pp/val/tn,pp/val/fp,pp/val/fn,pp/val/tp,pp/val/secs,pp/test/loss,pp/test/accuracy,pp/test/balanced_acc,pp/test/mcc,pp/test/aucroc,pp/test/auprc,pp/test/f1_macro,pp/test/ppv,pp/test/npv,pp/test/tn,pp/test/fp,pp/test/fn,pp/test/tp,pp/test/secs,pp/gap_train_test/fn,pp/gap_train_val/fn,pp/gap_val_test/fn,pp/gap_train_test/tn,pp/gap_train_val/tn,pp/gap_val_test/tn,pp/gap_train_test/fp,pp/gap_train_val/fp,pp/gap_val_test/fp,pp/gap_train_test/tp,pp/gap_train_val/tp,pp/gap_val_test/tp,pp/cx/routable_leaves,pp/cx/routable_branches_effective,pp/cx/decision_nodes,pp/cx/passthrough_nodes,pp/cx/arity_2_nodes,pp/cx/arity_3plus_nodes,pp/cx/train_reached_internal_nodes_full_depth,pp/cx/train_allocated_leaves_full_depth,pp/cx/train_active_branches_full_depth,pp/cx/trainhit_decision_nodes_full_depth,pp/cx/trainhit_passthrough_nodes_full_depth,pp/cx/trainhit_branches_effective_full_depth,pp/cx/pp_trainval_redirected_allocated_leaves_full_depth,pp/cx/pp_test_redirected_allocated_leaves_full_depth,pp/cx/trainval_pathlen_mean,pp/cx/trainval_pathlen_median,pp/cx/trainval_pathlen_p90,pp/cx/trainval_n,pp/cx/test_pathlen_mean,pp/cx/test_pathlen_median,pp/cx/test_pathlen_p90,pp/cx/test_n,dataset_folder,dataset_dir,dataset_id,dataset_name,n_samples,n_features,n_num_features,n_cat_features,final/test/balanced_acc,final/test/aucroc,final/test/acc,final/test/f1_macro,final/cx/test_pathlen_decisions_mean,final/cx/routable_leaves,final/cx/decision_nodes,final/cx/routable_branches_effective
4,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,512,B3_D4_K36,0.1910213794165013,0.015466827592756,0.0238615805671117,0.0063785958787989,0.0015705423385592,balanced_bce,3,4,36,81,0.4444444444444444,512,512,62.21529586613178,,0.5408,0.7548,0.7439,0.4941,0.8078,0.7338,0.7462,0.7289,0.7714,13610,3078,4034,8277,0.2833,0.5353,0.7599,0.7491,0.5046,0.8136,0.7405,0.7514,0.7358,0.7753,3423,749,992,2086,0.0752,0.5396,0.7592,0.7494,0.5039,0.8108,0.7307,0.7513,0.7314,0.7776,4248,967,1215,2633,0.0869,2819.0,3042.0,-223.0,9362.0,10187.0,-825.0,2111.0,2329.0,-218.0,5644.0,6191.0,-547.0,63,95,33,4,4,29,3.898507545035725,4.0,4.0,36249,3.898157343043143,4.0,4.0,9063,0.5408,0.7548,0.7439,0.4941,0.8078,0.7338,0.7462,0.7289,0.7714,13610.0,3078.0,4034.0,8277.0,0.4425,0.5353,0.7599,0.7491,0.5046,0.8136,0.7405,0.7514,0.7358,0.7753,3423.0,749.0,992.0,2086.0,0.113,0.5396,0.7592,0.7494,0.5039,0.8108,0.7307,0.7513,0.7314,0.7776,4248.0,967.0,1215.0,2633.0,0.1403,2819.0,3042.0,-223.0,9362.0,10187.0,-825.0,2111.0,2329.0,-218.0,5644.0,6191.0,-547.0,23.0,37.0,15.0,5.0,8.0,7.0,20.0,23.0,42.0,15.0,5.0,37.0,23.0,23.0,3.649645566940308,4.0,4.0,36249.0,3.648791790008545,4.0,4.0,9063.0,OpenML_151_electricity,OpenML_151_electricity,151,electricity,45312,8,7,1,0.7494,0.8108,,0.7513,,23.0,15.0,37.0
0,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.4146658180299709,0.0015403179933409,0.0070044906264889,0.0178322663924794,0.0381642107451738,balanced_bce,4,4,24,256,0.09375,512,512,73.96089963242412,,0.424,0.7605,0.7922,0.5072,0.8698,0.6825,0.7266,0.4997,0.9405,17393,6386,1100,6379,0.323,0.4213,0.7663,0.8008,0.522,0.8758,0.6933,0.7334,0.5069,0.9461,4368,1577,249,1621,0.0784,0.4293,0.758,0.7895,0.5024,0.8669,0.6796,0.724,0.4968,0.9392,5418,2013,351,1987,0.0974,749.0,851.0,-102.0,11975.0,13025.0,-1050.0,4373.0,4809.0,-436.0,4392.0,4758.0,-366.0,90,123,34,5,2,32,3.892022624318584,4.0,4.0,39073,3.89384788617054,4.0,4.0,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,,,,,,,,
0,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.4146658180299709,0.0015403179933409,0.0070044906264889,0.0178322663924794,0.0381642107451738,balanced_bce,4,4,24,256,0.09375,512,512,107.52829691767693,,0.4385,0.7825,0.8063,0.5369,0.8828,0.6857,0.7469,0.5281,0.9424,18085,5694,1106,6373,0.4522,0.436,0.7863,0.8115,0.546,0.8875,0.6949,0.7514,0.5332,0.9454,4537,1408,262,1608,0.0806,0.441,0.7821,0.805,0.5349,0.8825,0.6891,0.7463,0.5278,0.9412,5655,1776,353,1985,0.1027,753.0,844.0,-91.0,12430.0,13548.0,-1118.0,3918.0,4286.0,-368.0,4388.0,4765.0,-377.0,52,72,21,1,2,19,3.9554423770890383,4.0,4.0,39073,3.954447742860068,4.0,4.0,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,,,,,,,,
0,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.4146658180299709,0.0015403179933409,0.0070044906264889,0.0178322663924794,0.0381642107451738,balanced_bce,4,4,24,256,0.09375,512,512,108.61334267631172,,0.4385,0.7825,0.8063,0.5369,0.8828,0.6857,0.7469,0.5281,0.9424,18085,5694,1106,6373,0.4618,0.436,0.7863,0.8115,0.546,0.8875,0.6949,0.7514,0.5332,0.9454,4537,1408,262,1608,0.0788,0.441,0.7821,0.805,0.5349,0.8825,0.6891,0.7463,0.5278,0.9412,5655,1776,353,1985,0.0992,753.0,844.0,-91.0,12430.0,13548.0,-1118.0,3918.0,4286.0,-368.0,4388.0,4765.0,-377.0,52,72,21,1,2,19,3.9554423770890383,4.0,4.0,39073,3.954447742860068,4.0,4.0,9769,0.4385,0.7825,0.8063,0.5369,0.8828,0.6857,0.7469,0.5281,0.9424,18085.0,5694.0,1106.0,6373.0,0.4867,0.436,0.7863,0.8115,0.546,0.8875,0.6949,0.7514,0.5332,0.9454,4537.0,1408.0,262.0,1608.0,0.1163,0.441,0.7821,0.805,0.5349,0.8825,0.6891,0.7463,0.5278,0.9412,5655.0,1776.0,353.0,1985.0,0.153,753.0,844.0,-91.0,12430.0,13548.0,-1118.0,3918.0,4286.0,-368.0,4388.0,4765.0,-377.0,20.0,30.0,11.0,2.0,5.0,6.0,13.0,20.0,32.0,11.0,2.0,30.0,20.0,20.0,3.9108848571777344,4.0,4.0,39073.0,3.908895492553711,4.0,4.0,9769.0,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,0.805,0.8825,,0.7463,,20.0,11.0,30.0
0,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.4146658180299709,0.0015403179933409,0.0070044906264889,0.0178322663924794,0.0381642107451738,balanced_bce,4,4,24,256,0.09375,512,512,73.9296815097332,,0.424,0.7605,0.7922,0.5072,0.8698,0.6825,0.7266,0.4997,0.9405,17393,6386,1100,6379,0.3203,0.4213,0.7663,0.8008,0.522,0.8758,0.6933,0.7334,0.5069,0.9461,4368,1577,249,1621,0.0881,0.4293,0.758,0.7895,0.5024,0.8669,0.6796,0.724,0.4968,0.9392,5418,2013,351,1987,0.0967,749.0,851.0,-102.0,11975.0,13025.0,-1050.0,4373.0,4809.0,-436.0,4392.0,4758.0,-366.0,90,123,34,5,2,32,3.892022624318584,4.0,4.0,39073,3.89384788617054,4.0,4.0,9769,0.424,0.7605,0.7922,0.5072,0.8698,0.6825,0.7266,0.4997,0.9405,17393.0,6386.0,1100.0,6379.0,0.4794,0.4213,0.7663,0.8008,0.522,0.8758,0.6933,0.7334,0.5069,0.9461,4368.0,1577.0,249.0,1621.0,0.116,0.4293,0.758,0.7895,0.5024,0.8669,0.6796,0.724,0.4968,0.9392,5418.0,2013.0,351.0,1987.0,0.1471,749.0,851.0,-102.0,11975.0,13025.0,-1050.0,4373.0,4809.0,-436.0,4392.0,4758.0,-366.0,39.0,60.0,22.0,7.0,13.0,9.0,29.0,39.0,67.0,22.0,7.0,60.0,39.0,38.0,3.494945287704468,4.0,4.0,39073.0,3.499948740005493,4.0,4.0,9769.0,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,0.7895,0.8669,,0.724,,39.0,22.0,60.0
1,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.1194054198352657,0.0045835086646886,0.0152167981663648,0.0461267567334043,0.0066690924831666,balanced_bce,4,4,24,256,0.09375,512,512,64.01161519810557,,0.4751,0.755,0.7954,0.5101,0.874,0.6584,0.7236,0.4932,0.9472,17072,6707,951,6528,0.3054,0.4784,0.7509,0.7886,0.4986,0.8735,0.6665,0.7186,0.4883,0.9425,4258,1687,260,1610,0.0789,0.4739,0.7576,0.7982,0.5151,0.8757,0.6632,0.7263,0.4964,0.9486,5353,2078,290,2048,0.1038,661.0,691.0,-30.0,11719.0,12814.0,-1095.0,4629.0,5020.0,-391.0,4480.0,4918.0,-438.0,102,139,38,7,5,33,3.961456760422798,4.0,4.0,39073,3.956597399938581,4.0,4.0,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,,,,,,,,
1,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.1194054198352657,0.0045835086646886,0.0152167981663648,0.0461267567334043,0.0066690924831666,balanced_bce,4,4,24,256,0.09375,512,512,109.89928701519966,,0.4089,0.7954,0.8021,0.5385,0.887,0.7025,0.7552,0.5488,0.9313,18769,5010,1385,6094,0.3234,0.41,0.7963,0.8034,0.5409,0.8863,0.7096,0.7563,0.55,0.9321,4695,1250,342,1528,0.0802,0.4052,0.7989,0.8086,0.5493,0.89,0.7102,0.7599,0.5534,0.9356,5870,1561,404,1934,0.1018,981.0,1043.0,-62.0,12899.0,14074.0,-1175.0,3449.0,3760.0,-311.0,4160.0,4566.0,-406.0,116,156,41,6,3,38,3.952268830138459,4.0,4.0,39073,3.948612959361245,4.0,4.0,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,,,,,,,,
1,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.1194054198352657,0.0045835086646886,0.0152167981663648,0.0461267567334043,0.0066690924831666,balanced_bce,4,4,24,256,0.09375,512,512,108.8703222759068,,0.4089,0.7954,0.8021,0.5385,0.887,0.7025,0.7552,0.5488,0.9313,18769,5010,1385,6094,0.343,0.41,0.7963,0.8034,0.5409,0.8863,0.7096,0.7563,0.55,0.9321,4695,1250,342,1528,0.076,0.4052,0.7989,0.8086,0.5493,0.89,0.7102,0.7599,0.5534,0.9356,5870,1561,404,1934,0.0945,981.0,1043.0,-62.0,12899.0,14074.0,-1175.0,3449.0,3760.0,-311.0,4160.0,4566.0,-406.0,116,156,41,6,3,38,3.952268830138459,4.0,4.0,39073,3.948612959361245,4.0,4.0,9769,0.4089,0.7954,0.8021,0.5385,0.887,0.7025,0.7552,0.5488,0.9313,18769.0,5010.0,1385.0,6094.0,0.537,0.41,0.7963,0.8034,0.5409,0.8863,0.7096,0.7563,0.55,0.9321,4695.0,1250.0,342.0,1528.0,0.1252,0.4052,0.7989,0.8086,0.5493,0.89,0.7102,0.7599,0.5534,0.9356,5870.0,1561.0,404.0,1934.0,0.1543,981.0,1043.0,-62.0,12899.0,14074.0,-1175.0,3449.0,3760.0,-311.0,4160.0,4566.0,-406.0,37.0,53.0,17.0,6.0,5.0,12.0,23.0,37.0,59.0,17.0,6.0,53.0,37.0,36.0,3.9173343181610103,4.0,4.0,39073.0,3.9157538414001465,4.0,4.0,9769.0,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,0.8086,0.89,,0.7599,,37.0,17.0,53.0
1,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.1194054198352657,0.0045835086646886,0.0152167981663648,0.0461267567334043,0.0066690924831666,balanced_bce,4,4,24,256,0.09375,512,512,64.76467542722821,,0.4751,0.755,0.7954,0.5101,0.874,0.6584,0.7236,0.4932,0.9472,17072,6707,951,6528,0.3128,0.4784,0.7509,0.7886,0.4986,0.8735,0.6665,0.7186,0.4883,0.9425,4258,1687,260,1610,0.0793,0.4739,0.7576,0.7982,0.5151,0.8757,0.6632,0.7263,0.4964,0.9486,5353,2078,290,2048,0.098,661.0,691.0,-30.0,11719.0,12814.0,-1095.0,4629.0,5020.0,-391.0,4480.0,4918.0,-438.0,102,139,38,7,5,33,3.961456760422798,4.0,4.0,39073,3.956597399938581,4.0,4.0,9769,0.4751,0.755,0.7954,0.5101,0.874,0.6584,0.7236,0.4932,0.9472,17072.0,6707.0,951.0,6528.0,0.4614,0.4784,0.7509,0.7886,0.4986,0.8735,0.6665,0.7186,0.4883,0.9425,4258.0,1687.0,260.0,1610.0,0.123,0.4739,0.7576,0.7982,0.5151,0.8757,0.6632,0.7263,0.4964,0.9486,5353.0,2078.0,290.0,2048.0,0.149,661.0,691.0,-30.0,11719.0,12814.0,-1095.0,4629.0,5020.0,-391.0,4480.0,4918.0,-438.0,34.0,51.0,18.0,4.0,8.0,10.0,22.0,34.0,55.0,18.0,4.0,51.0,34.0,32.0,3.952857494354248,4.0,4.0,39073.0,3.948817729949951,4.0,4.0,9769.0,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,0.7982,0.8757,,0.7263,,34.0,18.0,51.0
2,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D3_K24,0.2410827163218082,0.0155878769197308,0.0053599673402919,0.0081307602957797,0.0034084862651316,balanced_bce,4,3,24,64,0.375,512,512,73.19250379130244,,0.458,0.7793,0.798,0.5236,0.844,0.592,0.7419,0.5243,0.9358,18122,5657,1243,6236,0.3089,0.4519,0.7844,0.8053,0.5365,0.8497,0.595,0.748,0.5311,0.9403,4549,1396,289,1581,0.0809,0.4414,0.7905,0.8096,0.5457,0.8572,0.6169,0.7539,0.5397,0.9412,5743,1688,359,1979,0.0975,884.0,954.0,-70.0,12379.0,13573.0,-1194.0,3969.0,4261.0,-292.0,4257.0,4655.0,-398.0,34,47,14,4,3,11,2.985386328154992,3.0,3.0,39073,2.984850035827618,3.0,3.0,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,,,,,,,,
2,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D3_K24,0.2410827163218082,0.0155878769197308,0.0053599673402919,0.0081307602957797,0.0034084862651316,balanced_bce,4,3,24,64,0.375,512,512,108.01252721622586,,0.4541,0.7564,0.7953,0.5105,0.865,0.6313,0.7246,0.4949,0.9463,17139,6640,973,6506,0.3167,0.4434,0.762,0.8032,0.5241,0.8736,0.648,0.7309,0.5015,0.9514,4305,1640,220,1650,0.0802,0.4381,0.7671,0.806,0.53,0.8771,0.6528,0.7355,0.5078,0.9512,5435,1996,279,2059,0.1031,694.0,753.0,-59.0,11704.0,12834.0,-1130.0,4644.0,5000.0,-356.0,4447.0,4856.0,-409.0,49,65,17,3,0,17,2.9853607350344227,3.0,3.0,39073,2.9844405773364726,3.0,3.0,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,,,,,,,,
2,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D3_K24,0.2410827163218082,0.0155878769197308,0.0053599673402919,0.0081307602957797,0.0034084862651316,balanced_bce,4,3,24,64,0.375,512,512,106.61484681814908,,0.4541,0.7564,0.7953,0.5105,0.865,0.6313,0.7246,0.4949,0.9463,17139,6640,973,6506,0.3658,0.4434,0.762,0.8032,0.5241,0.8736,0.648,0.7309,0.5015,0.9514,4305,1640,220,1650,0.0767,0.4381,0.7671,0.806,0.53,0.8771,0.6528,0.7355,0.5078,0.9512,5435,1996,279,2059,0.1009,694.0,753.0,-59.0,11704.0,12834.0,-1130.0,4644.0,5000.0,-356.0,4447.0,4856.0,-409.0,49,65,17,3,0,17,2.9853607350344227,3.0,3.0,39073,2.9844405773364726,3.0,3.0,9769,0.4541,0.7564,0.7953,0.5105,0.865,0.6313,0.7246,0.4949,0.9463,17139.0,6640.0,973.0,6506.0,0.4573,0.4434,0.762,0.8032,0.5241,0.8736,0.648,0.7309,0.5015,0.9514,4305.0,1640.0,220.0,1650.0,0.1125,0.4381,0.7671,0.806,0.53,0.8771,0.6528,0.7355,0.5078,0.9512,5435.0,1996.0,279.0,2059.0,0.144,694.0,753.0,-59.0,11704.0,12834.0,-1130.0,4644.0,5000.0,-356.0,4447.0,4856.0,-409.0,15.0,21.0,7.0,3.0,2.0,5.0,10.0,15.0,24.0,7.0,3.0,21.0,15.0,14.0,2.8529162406921387,3.0,3.0,39073.0,2.851469039916992,3.0,3.0,9769.0,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,0.806,0.8771,,0.7355,,15.0,7.0,21.0
2,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D3_K24,0.2410827163218082,0.0155878769197308,0.0053599673402919,0.0081307602957797,0.0034084862651316,balanced_bce,4,3,24,64,0.375,512,512,73.76636491715908,,0.458,0.7793,0.798,0.5236,0.844,0.592,0.7419,0.5243,0.9358,18122,5657,1243,6236,0.313,0.4519,0.7844,0.8053,0.5365,0.8497,0.595,0.748,0.5311,0.9403,4549,1396,289,1581,0.093,0.4414,0.7905,0.8096,0.5457,0.8572,0.6169,0.7539,0.5397,0.9412,5743,1688,359,1979,0.0985,884.0,954.0,-70.0,12379.0,13573.0,-1194.0,3969.0,4261.0,-292.0,4257.0,4655.0,-398.0,34,47,14,4,3,11,2.985386328154992,3.0,3.0,39073,2.984850035827618,3.0,3.0,9769,0.458,0.7793,0.798,0.5236,0.844,0.592,0.7419,0.5243,0.9358,18122.0,5657.0,1243.0,6236.0,0.4953,0.4519,0.7844,0.8053,0.5365,0.8497,0.595,0.748,0.5311,0.9403,4549.0,1396.0,289.0,1581.0,0.1145,0.4414,0.7905,0.8096,0.5457,0.8572,0.6169,0.7539,0.5397,0.9412,5743.0,1688.0,359.0,1979.0,0.1385,884.0,954.0,-70.0,12379.0,13573.0,-1194.0,3969.0,4261.0,-292.0,4257.0,4655.0,-398.0,15.0,21.0,7.0,3.0,3.0,4.0,10.0,15.0,24.0,7.0,3.0,21.0,15.0,15.0,2.3509328365325928,2.0,3.0,39073.0,2.349165678024292,2.0,3.0,9769.0,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,0.8096,0.8572,,0.7539,,15.0,7.0,21.0
3,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.2818820178238866,0.0065111361607179,0.0135518017643335,0.0656441727137916,0.0036887795119078,balanced_bce,4,4,24,256,0.09375,512,512,57.300369288772345,,0.4561,0.7775,0.8031,0.53,0.8787,0.6802,0.7423,0.5214,0.942,17927,5852,1104,6375,0.3263,0.4487,0.7817,0.8058,0.5357,0.8809,0.6906,0.7462,0.5271,0.9422,4516,1429,277,1593,0.0772,0.456,0.7791,0.8064,0.5355,0.8789,0.6866,0.7445,0.5235,0.9444,5603,1828,330,2008,0.0978,774.0,827.0,-53.0,12324.0,13411.0,-1087.0,4024.0,4423.0,-399.0,4367.0,4782.0,-415.0,131,178,48,11,4,44,3.900826657794385,4.0,4.0,39073,3.892517146074317,4.0,4.0,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,,,,,,,,
3,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.2818820178238866,0.0065111361607179,0.0135518017643335,0.0656441727137916,0.0036887795119078,balanced_bce,4,4,24,256,0.09375,512,512,93.68882187828422,,0.4137,0.7576,0.798,0.5148,0.8799,0.6809,0.7262,0.4963,0.9484,17135,6644,932,6547,0.4658,0.4052,0.7656,0.8062,0.5296,0.8842,0.6875,0.7344,0.5058,0.9523,4330,1615,217,1653,0.0804,0.4163,0.7579,0.7994,0.5171,0.8766,0.6798,0.7269,0.4967,0.9498,5349,2082,283,2055,0.1008,649.0,715.0,-66.0,11786.0,12805.0,-1019.0,4562.0,5029.0,-467.0,4492.0,4894.0,-402.0,139,190,52,9,5,47,3.957361861131728,4.0,4.0,39073,3.9555737537107176,4.0,4.0,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,,,,,,,,
3,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K24,0.2818820178238866,0.0065111361607179,0.0135518017643335,0.0656441727137916,0.0036887795119078,balanced_bce,4,4,24,256,0.09375,512,512,94.40795382484794,,0.4137,0.7576,0.798,0.5148,0.8799,0.6809,0.7262,0.4963,0.9484,17135,6644,932,6547,0.4902,0.4052,0.7656,0.8062,0.5296,0.8842,0.6875,0.7344,0.5058,0.9523,4330,1615,217,1653,0.0797,0.4163,0.7579,0.7994,0.5171,0.8766,0.6798,0.7269,0.4967,0.9498,5349,2082,283,2055,0.0981,649.0,715.0,-66.0,11786.0,12805.0,-1019.0,4562.0,5029.0,-467.0,4492.0,4894.0,-402.0,139,190,52,9,5,47,3.957361861131728,4.0,4.0,39073,3.9555737537107176,4.0,4.0,9769,0.4137,0.7576,0.798,0.5148,0.8799,0.6809,0.7262,0.4963,0.9484,17135.0,6644.0,932.0,6547.0,0.4846,0.4052,0.7656,0.8062,0.5296,0.8842,0.6875,0.7344,0.5058,0.9523,4330.0,1615.0,217.0,1653.0,0.1221,0.4163,0.7579,0.7994,0.5171,0.8766,0.6798,0.7269,0.4967,0.9498,5349.0,2082.0,283.0,2055.0,0.1487,649.0,715.0,-66.0,11786.0,12805.0,-1019.0,4562.0,5029.0,-467.0,4492.0,4894.0,-402.0,30.0,45.0,16.0,7.0,8.0,8.0,23.0,30.0,52.0,16.0,7.0,45.0,30.0,28.0,3.5269112586975098,4.0,4.0,39073.0,3.518988609313965,4.0,4.0,9769.0,OpenML_1590_adult,OpenML_1590_adult,1590,adult,48842,14,7,7,0.7994,0.8766,,0.7269,,30.0,16.0,45.0
